timestamps,qw1,qx1,qy1,qz1,x1,y1,z1,qw2,qx2,qy2,qz2,x2,y2,z2,pressure
1704802308.6348062,,,,,,,,,,,,,,,-0.04499
1704802308.651306,0.1056,0.5707,-0.5634,0.5878,26.72,-9.78,-127.26,,,,,,,,
1704802308.651306,,,,,,,,0.6279,-0.49960000000000004,0.556,0.2162,151.48,43.51,-151.4,
1704802308.6692636,,,,,,,,,,,,,,,-0.033101
1704802308.6842198,0.1056,0.5707,-0.5634,0.5878,26.72,-9.78,-127.26,,,,,,,,
1704802308.6842198,,,,,,,,0.6261,-0.49970000000000003,0.5612,0.20800000000000002,152.06,43.84,-155.92000000000002,
1704802308.7011712,,,,,,,,,,,,,,,0.00997
1704802308.7171319,0.1056,0.5708,-0.5635,0.5877,26.71,-9.78,-127.27,,,,,,,,
1704802308.7171319,,,,,,,,0.6262,-0.5085000000000001,0.5545,0.2038,148.54,44.7,-164.66,
1704802308.7340858,,,,,,,,,,,,,,,-0.02399
1704802308.7505682,0.1056,0.5708,-0.5635,0.5877,26.71,-9.78,-127.26,,,,,,,,
1704802308.7505682,,,,,,,,0.6227,-0.5184,0.5507000000000001,0.2001,145.25,45.51,-171.29,
1704802308.7704148,,,,,,,,,,,,,,,-0.01597
1704802308.7838051,0.10550000000000001,0.5708,-0.5635,0.5877,26.72,-9.78,-127.26,,,,,,,,
1704802308.7838051,,,,,,,,0.6132000000000001,-0.5318,0.5504,0.195,141.28,46.65,-179.23,
1704802308.8017583,,,,,,,,,,,,,,,-0.04299
1704802308.8177068,0.10550000000000001,0.5707,-0.5635,0.5878,26.72,-9.78,-127.25,,,,,,,,
1704802308.8177068,,,,,,,,0.5928,-0.5609000000000001,0.5454,0.1905,133.0,49.6,-196.36,
1704802308.836664,,,,,,,,,,,,,,,-0.03197
1704802308.8506415,0.1056,0.5708,-0.5634,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802308.8506415,,,,,,,,0.5923,-0.5712,0.5387000000000001,0.1802,130.44,51.25,-205.38,
1704802308.866595,,,,,,,,,,,,,,,-0.05596
1704802308.8835564,0.1056,0.5708,-0.5635,0.5877,26.71,-9.78,-127.26,,,,,,,,
1704802308.8835564,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802308.8965147,,,,,,,,,,,,,,,-0.09097
1704802308.917461,0.10550000000000001,0.5707,-0.5635,0.5877,26.71,-9.77,-127.25,,,,,,,,
1704802308.917461,,,,,,,,0.5849,-0.6025,0.5187,0.16040000000000001,120.41,56.43,-231.95000000000002,
1704802308.9344187,,,,,,,,,,,,,,,-0.1021
1704802308.9498942,0.10550000000000001,0.5707,-0.5635,0.5877,26.71,-9.77,-127.24000000000001,,,,,,,,
1704802308.9498942,,,,,,,,0.5835,-0.6128,0.5094000000000001,0.1559,116.54,58.19,-241.86,
1704802308.966851,,,,,,,,,,,,,,,-0.06399
1704802308.9838119,0.10550000000000001,0.5707,-0.5635,0.5877,26.71,-9.77,-127.24000000000001,,,,,,,,
1704802308.9838119,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802308.9967709,,,,,,,,,,,,,,,-0.04798
1704802309.017728,0.10550000000000001,0.5707,-0.5635,0.5877,26.71,-9.77,-127.25,,,,,,,,
1704802309.017728,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.030682,,,,,,,,,,,,,,,-0.051101
1704802309.0501847,0.10550000000000001,0.5707,-0.5635,0.5877,26.71,-9.77,-127.25,,,,,,,,
1704802309.0501847,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.0631568,,,,,,,,,,,,,,,-0.006101
1704802309.0691445,0.10550000000000001,0.5707,-0.5635,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.0691445,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.0821066,,,,,,,,,,,,,,,0.03099
1704802309.1000626,0.10550000000000001,0.5707,-0.5635,0.5877,26.71,-9.78,-127.24000000000001,,,,,,,,
1704802309.1000626,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.113026,,,,,,,,,,,,,,,0.02799
1704802309.1190674,0.1056,0.5707,-0.5635,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.1190674,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.1319737,,,,,,,,,,,,,,,0.0241
1704802309.1504588,0.1056,0.5708,-0.5635,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.1504588,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.1624308,,,,,,,,,,,,,,,0.03897
1704802309.1694593,0.1056,0.5708,-0.5635,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.1694593,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.1813796,,,,,,,,,,,,,,,0.00197
1704802309.2003345,0.1056,0.5708,-0.5635,0.5877,26.72,-9.78,-127.25,,,,,,,,
1704802309.2003345,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.2132945,,,,,,,,,,,,,,,-0.029102
1704802309.2332425,0.1056,0.5708,-0.5634,0.5877,26.72,-9.790000000000001,-127.25,,,,,,,,
1704802309.2332425,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.2462518,,,,,,,,,,,,,,,0.0281
1704802309.2667208,0.1056,0.5708,-0.5634,0.5877,26.71,-9.790000000000001,-127.25,,,,,,,,
1704802309.2667208,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.279681,,,,,,,,,,,,,,,0.04199
1704802309.2856698,0.1056,0.5708,-0.5634,0.5877,26.72,-9.790000000000001,-127.25,,,,,,,,
1704802309.2856698,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.2986305,,,,,,,,,,,,,,,0.03699
1704802309.3165913,0.1056,0.5708,-0.5634,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.3165913,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.3295796,,,,,,,,,,,,,,,0.03198
1704802309.3355818,0.1056,0.5708,-0.5634,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.3355818,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.3531024,,,,,,,,,,,,,,,0.011101
1704802309.3670688,0.1056,0.5708,-0.5634,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.3670688,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.3800273,,,,,,,,,,,,,,,0.04497
1704802309.3999786,0.1056,0.5708,-0.5634,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.3999786,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.412941,,,,,,,,,,,,,,,0.00699
1704802309.4189756,0.1056,0.5708,-0.5634,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.4189756,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.4318893,,,,,,,,,,,,,,,0.00798
1704802309.4495144,0.1056,0.5708,-0.5634,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.4495144,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.462636,,,,,,,,,,,,,,,-0.0081
1704802309.4696207,0.1056,0.5708,-0.5635,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.4696207,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.4825842,,,,,,,,,,,,,,,0.0131
1704802309.5005417,0.10550000000000001,0.5708,-0.5635,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.5005417,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.512502,,,,,,,,,,,,,,,0.02999
1704802309.5185373,0.1056,0.5708,-0.5634,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.5185373,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.5314515,,,,,,,,,,,,,,,0.0261
1704802309.549451,0.1056,0.5708,-0.5634,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.549451,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.5629327,,,,,,,,,,,,,,,0.04099
1704802309.5689273,0.1056,0.5708,-0.5635,0.5877,26.71,-9.78,-127.25,,,,,,,,
1704802309.5689273,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.581882,,,,,,,,,,,,,,,0.0341
1704802309.5998387,0.1056,0.5708,-0.5635,0.5877,26.72,-9.78,-127.25,,,,,,,,
1704802309.5998387,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.6127977,,,,,,,,,,,,,,,0.04698
1704802309.6207826,0.1056,0.5708,-0.5635,0.5877,26.72,-9.78,-127.25,,,,,,,,
1704802309.6207826,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.6347504,,,,,,,,,,,,,,,0.023102
1704802309.6497173,0.1056,0.5708,-0.5634,0.5877,26.72,-9.78,-127.25,,,,,,,,
1704802309.6497173,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.6622097,,,,,,,,,,,,,,,0.0701
1704802309.6691954,0.1056,0.5708,-0.5634,0.5877,26.72,-9.78,-127.25,,,,,,,,
1704802309.6691954,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.6831539,,,,,,,,,,,,,,,0.07579
1704802309.7001143,0.1056,0.5708,-0.5634,0.5878,26.72,-9.78,-127.25,,,,,,,,
1704802309.7001143,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.7130725,,,,,,,,,,,,,,,-0.262101
1704802309.7210512,0.1056,0.5708,-0.5634,0.5877,26.72,-9.78,-127.25,,,,,,,,
1704802309.7210512,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.7350261,,,,,,,,,,,,,,,-0.1751
1704802309.7500339,0.1056,0.5708,-0.5634,0.5877,26.72,-9.790000000000001,-127.25,,,,,,,,
1704802309.7500339,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.7625542,,,,,,,,,,,,,,,-0.12199
1704802309.768549,0.1056,0.5708,-0.5634,0.5877,26.72,-9.790000000000001,-127.25,,,,,,,,
1704802309.768549,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.7824996,,,,,,,,,,,,,,,-0.09499
1704802309.8004644,0.1056,0.5708,-0.5634,0.5878,26.73,-9.790000000000001,-127.25,,,,,,,,
1704802309.8004644,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.813418,,,,,,,,,,,,,,,-0.07397
1704802309.8333685,0.1056,0.5708,-0.5634,0.5878,26.73,-9.790000000000001,-127.25,,,,,,,,
1704802309.8333685,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.8463616,,,,,,,,,,,,,,,-0.088101
1704802309.8668919,0.1056,0.5708,-0.5633,0.5877,26.73,-9.78,-127.25,,,,,,,,
1704802309.8668919,,,,,,,,nan,nan,nan,nan,nan,nan,nan,
1704802309.8798525,,,,,,,,,,,,,,,-0.03596
1704802309.8998034,0.1056,0.5708,-0.5634,0.5877,26.73,-9.790000000000001,-127.24000000000001,,,,,,,,
